index,t,value_1,value_2
1314,1.314,-0.028948872997676327,-0.014474436498838164
1315,1.315,-0.74089837895278,-0.37044918947639
1316,1.316,-0.9975741691770673,-0.49878708458853366
1317,1.317,-0.6399766718470351,-0.31998833592351755
1318,1.318,0.11255671363410204,0.05627835681705102
1319,1.319,0.7960028476836292,0.3980014238418146
1320,1.32,0.9874909794530757,0.49374548972653787
1321,1.321,0.5674345187128254,0.2837172593564127
1322,1.322,-0.204829528604824,-0.102414764302412
1323,1.323,-0.8503074031833657,-0.42515370159168286
1324,1.324,-0.9672443640153341,-0.48362218200766705
1325,1.325,-0.4817536741017875,-0.24087683705089374
1326,1.326,0.30451986209241066,0.15225993104620533
1327,1.327,0.9010249416273587,0.45051247081367934
1328,1.328,0.9342572627114002,0.4671286313557001
1329,1.329,0.3822886638193985,0.19114433190969926
1330,1.33,-0.4097956738525984,-0.2048978369262992
1331,1.331,-0.9449150978177238,-0.4724575489088619
1332,1.332,-0.8859550486768379,-0.44297752433841897
1333,1.333,-0.2688875445769941,-0.13444377228849705
1334,1.334,0.5181416588450796,0.2590708294225398
1335,1.335,0.978321437153383,0.4891607185766915
1336,1.336,0.8199233347126306,0.4099616673563153
1337,1.337,0.14207058775898287,0.07103529387949144
1338,1.338,-0.6262816621789006,-0.3131408310894503
1339,1.339,-0.9972564934556345,-0.49862824672781725
1340,1.34,-0.7341092216581904,-0.3670546108290952
1341,1.341,-0.003216985328576498,-0.001608492664288249
1342,1.342,0.7301374713553822,0.3650687356776911
1343,1.343,0.9975460960307229,0.49877304801536143
1344,1.344,0.6270650818276897,0.31353254091384486
1345,1.345,-0.1452542065443583,-0.07262710327217915
1346,1.346,-0.8248420412049978,-0.4124210206024989
1347,1.347,-0.9750428288448657,-0.48752141442243285
1348,1.348,-0.49822868843719237,-0.24911434421859618
1349,1.349,0.2997282179405764,0.1498641089702882
1350,1.35,0.9048270524660649,0.45241352623303244
1351,1.351,0.9259148939237827,0.46295744696189134
1352,1.352,0.34822652881804794,0.17411326440902397
1353,1.353,-0.4552888362520833,-0.22764441812604164
1354,1.354,-0.9640048764310811,-0.48200243821554056
1355,1.355,-0.8470106069452841,-0.42350530347264204
1356,1.356,-0.17917861299342958,-0.08958930649671479
1357,1.357,0.6056929148015164,0.3028464574007582
1358,1.358,0.9960626328695661,0.49803131643478304
1359,1.359,0.736289857073776,0.368144928536888
1360,1.36,-0.005026527078872166,-0.002513263539436083
1361,1.361,-0.7434586626297887,-0.37172933131489433
1362,1.362,-0.9948801444084286,-0.4974400722042143
1363,1.363,-0.5933020005974446,-0.2966510002987223
1364,1.364,0.19852776619227977,0.09926388309613988
1365,1.365,0.8601016672488848,0.4300508336244424
1366,1.366,0.9550733414343576,0.4775366707171788
1367,1.367,0.41967514915747717,0.20983757457873858
1368,1.368,-0.3934079674719261,-0.19670398373596304
1369,1.369,-0.9465484210301466,-0.4732742105150733
1370,1.37,-0.872649468904595,-0.4363247344522975
1371,1.371,-0.21956560200750488,-0.10978280100375244
1372,1.372,0.5797863920940316,0.2898931960470158
1373,1.373,0.9937467342049151,0.49687336710245755
1374,1.374,0.7457402470554318,0.3728701235277159
1375,1.375,-3.038981003795201e-14,-1.5194905018976005e-14
1376,1.376,-0.7461419759433724,-0.3730709879716862
1377,1.377,-0.9934744408005328,-0.4967372204002664
1378,1.378,-0.5753547594169479,-0.28767737970847396
1379,1.379,0.22897069768556338,0.11448534884278169
1380,1.38,0.8799140743295636,0.4399570371647818
1381,1.381,0.9393214903095854,0.4696607451547927
1382,1.382,0.36606728481453266,0.18303364240726633
1383,1.383,-0.4543935351250708,-0.2271967675625354
1384,1.384,-0.9684079140732379,-0.48420395703661895
1385,1.385,-0.8277862558562982,-0.4138931279281491
1386,1.386,-0.1265300010521789,-0.06326500052608945
1387,1.387,0.6608970126133945,0.33044850630669725
1388,1.388,0.9999997523913752,0.4999998761956876
1389,1.389,0.6593867550124106,0.3296933775062053
1390,1.39,-0.13031854163253184,-0.06515927081626592
1391,1.391,-0.831602237129128,-0.415801118564564
1392,1.392,-0.9655911077858718,-0.4827955538929359
1393,1.393,-0.4396457377486605,-0.21982286887433025
1394,1.394,0.38748469430367993,0.19374234715183997
1395,1.395,0.9494912192444079,0.47474560962220397
1396,1.396,0.8602042161082829,0.43010210805414145
1397,1.397,0.17977200453085415,0.08988600226542708
1398,1.398,-0.6247129248238233,-0.3123564624119117
1399,1.399,-0.9992036700109078,-0.4996018350054539
1400,1.4,-0.6845471059288324,-0.3422735529644162
1401,1.401,0.10316196834810792,0.05158098417405396
1402,1.402,0.8199233347126188,0.4099616673563094
1403,1.403,0.9691555952265235,0.48457779761326175
1404,1.404,0.44631526829134816,0.22315763414567408
1405,1.405,-0.3867431522878018,-0.1933715761439009
1406,1.406,-0.9513047349028146,-0.4756523674514073
1407,1.407,-0.853780593656782,-0.426890296828391
1408,1.408,-0.16095065617215226,-0.08047532808607613
1409,1.409,0.6445998469996828,0.3222999234998414
1410,1.41,0.9999715756739822,0.4999857878369911
1411,1.411,0.655599462263019,0.3277997311315095
1412,1.412,-0.14843632209085067,-0.07421816104542533
1413,1.413,-0.8487162962362844,-0.4243581481181422
1414,1.414,-0.9529641080993263,-0.47648205404966315
1415,1.415,-0.38674315228782985,-0.19337157614391492
1416,1.416,0.45224294047899266,0.22612147023949633
1417,1.417,0.9726216387614577,0.48631081938072884
1418,1.418,0.8062307149181963,0.40311535745909816
1419,1.419,0.06951132789772065,0.03475566394886032
1420,1.42,-0.71681325805064,-0.35840662902532
1421,1.421,-0.9952197668593631,-0.49760988342968154
1422,1.422,-0.5671033566083966,-0.2835516783041983
1423,1.423,0.264430571204374,0.132215285602187
1424,1.424,0.9081379127199428,0.4540689563599714
1425,1.425,0.9048270524659743,0.45241352623298714
1426,1.426,0.255694138483786,0.127847069241893
1427,1.427,-0.5765053346372802,-0.2882526673186401
1428,1.428,-0.9965792477675721,-0.49828962388378606
1429,1.429,-0.7027930183317074,-0.3513965091658537
1430,1.43,0.09535929874592838,0.04767964937296419
1431,1.431,0.8254099894298331,0.41270499471491656
1432,1.432,0.9621099481970542,0.4810549740985271
1433,1.433,0.4059405455427854,0.2029702727713927
1434,1.434,-0.44325393437063193,-0.22162696718531597
1435,1.435,-0.9728082268384987,-0.48640411341924933
1436,1.436,-0.7992770388344126,-0.3996385194172063
1437,1.437,-0.04703113605355003,-0.023515568026775013
1438,1.438,0.7396818368241771,0.36984091841208855
1439,1.439,0.9899278164592763,0.49496390822963815
1440,1.44,0.5208904485883306,0.2604452242941653
1441,1.441,-0.32741052422584754,-0.16370526211292377
1442,1.442,-0.9375853335009997,-0.46879266675049985
1443,1.443,-0.8640752670792629,-0.4320376335396314
1444,1.444,-0.15936292404054986,-0.07968146202027493
1445,1.445,0.6622539602949938,0.3311269801474969
1446,1.446,0.9992970305028153,0.49964851525140763
1447,1.447,0.6037713375993884,0.3018856687996942
1448,1.448,-0.23522896743217817,-0.11761448371608908
1449,1.449,-0.9017214884288801,-0.45086074421444006
1450,1.45,-0.9048270524660549,-0.45241352623302744
1451,1.451,-0.2410872565580456,-0.1205436282790228
1452,1.452,0.6008823851407755,0.30044119257038776
1453,1.453,0.9992970305028138,0.4996485152514069
1454,1.454,0.6586306262188225,0.32931531310941126
1455,1.455,-0.17007190860890456,-0.08503595430445228
1456,1.456,-0.8730419386944014,-0.4365209693472007
1457,1.457,-0.9280267415800502,-0.4640133707900251
1458,1.458,-0.293007220688459,-0.1465036103442295
1459,1.459,0.5604609282916926,0.2802304641458463
1460,1.46,0.996562611338877,0.4982813056694385
1461,1.461,0.6890773824776071,0.34453869123880354
1462,1.462,-0.1335074187447638,-0.0667537093723819
1463,1.463,-0.8565943448685241,-0.4282971724342621
1464,1.464,-0.9382826413931954,-0.4691413206965977
1465,1.465,-0.31617894002868363,-0.15808947001434182
1466,1.466,0.5436972039938259,0.27184860199691296
1467,1.467,0.9951210847065813,0.49756054235329067
1468,1.468,0.6974813497340746,0.3487406748670373
1469,1.469,-0.12613109893049268,-0.06306554946524634
1470,1.47,-0.8549299787549262,-0.4274649893774631
1471,1.471,-0.9379344614075716,-0.4689672307037858
1472,1.472,-0.31121521083643283,-0.15560760541821642
1473,1.473,0.5516039445767746,0.2758019722883873
1474,1.474,0.9963769518342986,0.4981884759171493
1475,1.475,0.684547105928583,0.3422735529642915
1476,1.476,-0.1480386409816883,-0.07401932049084416
1477,1.477,-0.8682951041403412,-0.4341475520701706
1478,1.478,-0.9268990482131177,-0.4634495241065589
1479,1.479,-0.27797728866243027,-0.13898864433121513
1480,1.48,0.5837112809323882,0.2918556404661941
1481,1.481,0.9991214262712572,0.4995607131356286
1482,1.482,0.6491995695477738,0.3245997847738869
1483,1.483,-0.19892186982061352,-0.09946093491030676
1484,1.484,-0.8946513354204708,-0.4473256677102354
1485,1.485,-0.9026754305865521,-0.45133771529327604
1486,1.486,-0.2156407260765731,-0.10782036303828656
1487,1.487,0.6379660549507661,0.31898302747538304
1488,1.488,0.9995237752263961,0.49976188761319806
1489,1.489,0.5887607994532191,0.29438039972660957
1490,1.49,-0.27778414543894847,-0.13889207271947424
1491,1.491,-0.9295172002735675,-0.4647586001367838
1492,1.492,-0.8605116540225706,-0.4302558270112853
1493,1.493,-0.12313868735631585,-0.061569343678157924
1494,1.494,0.7103337913268053,0.35516689566340265
1495,1.495,0.9911415197583769,0.49557075987918847
1496,1.496,0.49944850368509164,0.24972425184254582
1497,1.497,-0.3822886638194456,-0.1911443319097228
1498,1.498,-0.9656956080612513,-0.48284780403062566
1499,1.499,-0.7938070150823061,-0.39690350754115306
1500,1.5,-5.870876868268235e-15,-2.9354384341341176e-15
1501,1.501,0.7941737099933079,0.39708685499665397
1502,1.502,0.9650662646542953,0.4825331323271477
1503,1.503,0.3772667291580137,0.18863336457900684
1504,1.504,-0.5077861725827376,-0.2538930862913688
1505,1.505,-0.9930314824871256,-0.4965157412435628
1506,1.506,-0.6948833193548163,-0.34744165967740814
1507,1.507,0.1524118024264248,0.0762059012132124
1508,1.508,0.879531665292113,0.4397658326460565
1509,1.509,0.9103973483498888,0.4551986741749444
1510,1.51,0.21936944200678302,0.10968472100339151
1511,1.511,-0.6461357019757745,-0.32306785098788726
1512,1.512,-0.9984326477367377,-0.49921632386836884
1513,1.513,-0.5562909743988754,-0.2781454871994377
1514,1.514,0.32930965951388974,0.16465482975694487
1515,1.515,0.9525977838244691,0.47629889191223457
1516,1.516,0.815292763796055,0.4076463818980275
1517,1.517,0.025934080958751247,0.012967040479375623
1518,1.518,-0.7845461267200928,-0.3922730633600464
1519,1.519,-0.9664743814770884,-0.4832371907385442
1520,1.52,-0.37279344882610504,-0.18639672441305252
1521,1.521,0.5207188068652319,0.26035940343261593
1522,1.522,0.9956980884200659,0.49784904421003295
1523,1.523,0.6688566276623737,0.3344283138311869
1524,1.524,-0.19754236681168713,-0.09877118340584357
1525,1.525,-0.9048270524659368,-0.4524135262329684
1526,1.526,-0.8809627638064332,-0.4404813819032166
1527,1.527,-0.1440605238914095,-0.07203026194570475
1528,1.528,0.709909100779569,0.3549545503897845
1529,1.529,0.9883017487828624,0.4941508743914312
1530,1.53,0.46403829662803303,0.23201914831401652
1531,1.531,-0.437838969828798,-0.218919484914399
1532,1.532,-0.9836178159717892,-0.4918089079858946
1533,1.533,-0.7277976543373788,-0.3638988271686894
1534,1.534,0.12214096658791561,0.061070483293957804
1535,1.535,0.8726494689045041,0.43632473445225206
1536,1.536,0.9095636451103912,0.4547818225551956
1537,1.537,0.20148275650204744,0.10074137825102372
1538,1.538,-0.6721383632023392,-0.3360691816011696
1539,1.539,-0.9942954302797917,-0.49714771513989586
1540,1.54,-0.49927430487951985,-0.24963715243975992
1541,1.541,0.40685909222976013,0.20342954611488007
1542,1.542,0.9781545673722505,0.48907728368612524
1543,1.543,0.74278595416826,0.37139297708413
1544,1.544,-0.10616133230085124,-0.05308066615042562
1545,1.545,-0.8676960542549729,-0.43384802712748644
1546,1.546,-0.9112273712271991,-0.45561368561359955
1547,1.547,-0.1995129649312516,-0.0997564824656258
1548,1.548,0.6780714174248375,0.3390357087124187
1549,1.549,0.9926958184831121,0.49634790924155603
1550,1.55,0.4817536741016853,0.24087683705084265
1551,1.551,-0.43059427126880706,-0.21529713563440353
1552,1.552,-0.9843347556983335,-0.49216737784916675
1553,1.553,-0.7166730500769458,-0.3583365250384729
1554,1.554,0.150026805857767,0.0750134029288835
1555,1.555,0.8915763218152445,0.44578816090762224
1556,1.556,0.8866068979957272,0.4433034489978636
1557,1.557,0.1380890005422336,0.0690445002711168
1558,1.558,-0.7266936201183982,-0.3633468100591991
1559,1.559,-0.9809833500475937,-0.49049167502379687
1560,1.56,-0.40979567385263505,-0.20489783692631752
1561,1.561,0.5069198588175334,0.2534599294087667
1562,1.562,0.9964110706495547,0.49820553532477735
1563,1.563,0.644599846999721,0.3222999234998605
1564,1.564,-0.25238822230019065,-0.12619411115009532
1565,1.565,-0.9361086529760272,-0.4680543264880136
1566,1.566,-0.8267696605486164,-0.4133848302743082
1567,1.567,-0.015883224552645275,-0.007941612276322637
1568,1.568,0.8088396857285622,0.4044198428642811
1569,1.569,0.9460283576581434,0.4730141788290717
1570,1.57,0.27778414543903696,0.13889207271951848
1571,1.571,-0.627534829471517,-0.3137674147357585
1572,1.572,-0.9976848486041612,-0.4988424243020806
1573,1.573,-0.5155597979011894,-0.2577798989505947
1574,1.574,0.4077772277261153,0.20388861386305765
1575,1.575,0.982287250728667,0.4911436253643335
1576,1.576,0.7148477120163581,0.35742385600817905
1577,1.577,-0.1663061537597328,-0.0831530768798664
1578,1.578,-0.9049126421822513,-0.45245632109112566
1579,1.579,-0.8652872355995811,-0.43264361779979055
1580,1.58,-0.0803381001333357,-0.04016905006666785
1581,1.581,0.774216812955737,0.3871084064778685
1582,1.582,0.9607272519649199,0.48036362598245996
1583,1.583,0.3169418271591184,0.1584709135795592
1584,1.584,-0.6013644247922423,-0.30068221239612114
1585,1.585,-0.9990873978259011,-0.49954369891295053
1586,1.586,-0.5304685746961018,-0.2652342873480509
1587,1.587,0.3989462501480448,0.1994731250740224
1588,1.588,0.9819465654269163,0.49097328271345814
1589,1.589,0.7106167747884893,0.35530838739424464
1590,1.59,-0.1799697871857004,-0.0899848935928502
1591,1.591,-0.9139402926031777,-0.45697014630158883
1592,1.592,-0.8500957021427102,-0.4250478510713551
1593,1.593,-0.043013977834581794,-0.021506988917290897
1594,1.594,0.8020475893055398,0.4010237946527699
1595,1.595,0.9446515494831196,0.4723257747415598
1596,1.596,0.258608643811128,0.129304321905564
1597,1.597,-0.6548400129080715,-0.32742000645403574
1598,1.598,-0.9928885897916989,-0.49644429489584946
1599,1.599,-0.4570780571922497,-0.22853902859612485
1600,1.6,0.4817536741018476,0.2408768370509238
1601,1.601,0.9959368741496498,0.4979684370748249
1602,1.602,0.6306606373980346,0.3153303186990173
1603,1.603,-0.2924304553174801,-0.14621522765874004
1604,1.604,-0.9570187290390874,-0.4785093645195437
1605,1.605,-0.7737075377755608,-0.3868537688877804
1606,1.606,0.09615985051694952,0.04807992525847476
1607,1.607,0.8809627638064388,0.4404813819032194
1608,1.608,0.8826695036187412,0.4413347518093706
1609,1.609,0.09856113057264987,0.049280565286324934
1610,1.61,-0.7737075377755416,-0.3868537688877708
1611,1.611,-0.955962826008305,-0.4779814130041525
1612,1.612,-0.2843446641100372,-0.1421723320550186
1613,1.613,0.6418287454745071,0.32091437273725354
1614,1.614,0.9937467342049279,0.49687336710246394
1615,1.615,0.45510981280872076,0.22755490640436038
1616,1.616,-0.4921148567078649,-0.24605742835393246
1617,1.617,-0.9976436462960062,-0.4988218231480031
1618,1.618,-0.6061727586109739,-0.30308637930548693
1619,1.619,0.33120746353855907,0.16560373176927953
1620,1.62,0.9704306896132229,0.48521534480661144
1621,1.621,0.7342457341838429,0.36712286709192143
1622,1.622,-0.16531476001328452,-0.08265738000664226
1623,1.623,-0.9157265613860534,-0.4578632806930267
1624,1.624,-0.8373632133019187,-0.4186816066509593
1625,1.625,-7.447338092343719e-14,-3.7236690461718594e-14
1626,1.626,0.8376927906023092,0.4188463953011546
1627,1.627,0.914754451875797,0.4573772259378985
1628,1.628,0.1599583721285372,0.0799791860642686
1629,1.629,-0.7407633273383135,-0.37038166366915676
1630,1.63,-0.9666805699970051,-0.48334028499850257
1631,1.631,-0.310641922997546,-0.155320961498773
1632,1.632,0.6294115351600196,0.3147057675800098
1633,1.633,0.9942524589038337,0.49712622945191687
1634,1.634,0.4490121162006697,0.22450605810033486
1635,1.635,-0.5079593737806615,-0.25397968689033074
1636,1.636,-0.9992432771373551,-0.49962163856867753
1637,1.637,-0.5728854062414458,-0.2864427031207229
1638,1.638,0.38042999376097,0.190214996880485
1639,1.639,0.9839065011692654,0.4919532505846327
1640,1.64,0.6808742774539218,0.3404371387269609
1641,1.641,-0.2504421858373592,-0.1252210929186796
1642,1.642,-0.9508076825304639,-0.47540384126523194
1643,1.643,-0.7723044516016011,-0.38615222580080055
1644,1.644,0.121143122377685,0.0605715611888425
1645,1.645,0.9026754305865572,0.4513377152932786
1646,1.646,0.8471174695181762,0.4235587347590881
1647,1.647,0.004825467588788533,0.0024127337943942663
1648,1.648,-0.8422748165134071,-0.42113740825670354
1649,1.649,-0.9057665267696215,-0.4528832633848108
1650,1.65,-0.12533323356452644,-0.06266661678226322
1651,1.651,0.7723044516016272,0.3861522258008136
1652,1.652,0.9491119767407101,0.47455598837035506
1653,1.653,0.2387449815618611,0.11937249078093055
1654,1.654,-0.6953169573915379,-0.34765847869576894
1655,1.655,-0.9783214371534135,-0.48916071857670673
1656,1.656,-0.34388783723186395,-0.17194391861593197
1657,1.657,0.613661406954414,0.306830703477207
1658,1.658,0.9947780432324098,0.4973890216162049
1659,1.659,0.440006878289339,0.2200034391446695
1660,1.66,-0.5294455422015194,-0.2647227711007597
1661,1.661,-0.999999146002992,-0.499999573001496
1662,1.662,-0.5267136926146849,-0.26335684630734246
1663,1.663,0.4445151128340586,0.2222575564170293
1664,1.664,0.9955666937451367,0.49778334687256837
1665,1.665,0.6039316034312732,0.3019658017156366
1666,1.666,-0.3604474826032616,-0.1802237413016308
1667,1.667,-0.9830696725930822,-0.4915348362965411
1668,1.668,-0.6718405660800312,-0.3359202830400156
1669,1.669,0.27855665087662174,0.13927832543831087
1670,1.67,0.9640583162076702,0.4820291581038351
1671,1.671,0.730824030648773,0.3654120153243865
1672,1.672,-0.19990698802400456,-0.09995349401200228
1673,1.673,-0.9400093102229596,-0.4700046551114798
1674,1.674,-0.7814194145395893,-0.39070970726979465
1675,1.675,0.12533323356446033,0.06266661678223016
1676,1.676,0.9123008933105059,0.45615044665525295
1677,1.677,0.8242732593556331,0.41213662967781656
1678,1.678,-0.055464615342375914,-0.027732307671187957
1679,1.679,-0.8821965679609312,-0.4410982839804656
1680,1.68,-0.8601016672488738,-0.4300508336244369
1681,1.681,-0.009248716913126958,-0.004624358456563479
1682,1.682,0.850836054157562,0.425418027078781
1683,1.683,0.8896562248539256,0.4448281124269628
1684,1.684,0.06850841497276765,0.034254207486383824
1685,1.685,-0.8192321226824842,-0.4096160613412421
1686,1.686,-0.9136953242079127,-0.45684766210395633
1687,1.687,-0.12214096658786501,-0.061070483293932505
1688,1.688,0.7882720087890532,0.3941360043945266
1689,1.689,0.9329605717523564,0.4664802858761782
1690,1.69,0.17007190860895668,0.08503595430447834
1691,1.691,-0.758722211450349,-0.3793611057251745
1692,1.692,-0.9481578286233061,-0.47407891431165305
1693,1.693,-0.21230183739792322,-0.10615091869896161
1694,1.694,0.7312356117386497,0.36561780586932485
1695,1.695,0.9599423369881305,0.47997116849406524
1696,1.696,0.24888462733646724,0.12444231366823362
1697,1.697,-0.7063599830486937,-0.35317999152434687
1698,1.698,-0.9689073473152,-0.4844536736576
1699,1.699,-0.27990810154731594,-0.13995405077365797
1700,1.7,0.6845471059286394,0.3422735529643197
1701,1.701,0.9755756599408185,0.48778782997040926
1702,1.702,0.3054772715088912,0.1527386357544456
1703,1.703,-0.6661618343374315,-0.33308091716871574
1704,1.704,-0.9803935221210668,-0.4901967610605334
1705,1.705,-0.32570017058147394,-0.16285008529073697
1706,1.706,0.6514905837637401,0.32574529188187007
1707,1.707,0.9837263711882929,0.49186318559414643
1708,1.708,0.34067624637863414,0.17033812318931707
1709,1.709,-0.6407488225643679,-0.32037441128218397
1710,1.71,-0.9858559792233514,-0.4929279896116757
1711,1.711,-0.3504872436166116,-0.1752436218083058
1712,1.712,0.6340872454909531,0.31704362274547654
1713,1.713,0.9869786298778401,0.49348931493892007
1714,1.714,0.35519049781450157,0.17759524890725079
1715,1.715,-0.6315963934623599,-0.3157981967311799
1716,1.716,-0.9872040399652308,-0.4936020199826154
1717,1.717,-0.3548145661597141,-0.17740728307985704
1718,1.718,0.6333095579438671,0.31665477897193356
1719,1.719,0.9865548245514445,0.49327741227572225
1720,1.72,0.3493571404327708,0.1746785702163854
1721,1.721,-0.6392038743388143,-0.31960193716940716
1722,1.722,-0.98496639272022,-0.49248319636011
1723,1.723,-0.33878521364296316,-0.16939260682148158
1724,1.724,0.6491995695477507,0.32459978477387536
1725,1.725,0.9822872507286653,0.49114362536433265
1726,1.726,0.3230375026890361,0.16151875134451804
1727,1.727,-0.6631573876075331,-0.33157869380376653
1728,1.728,-0.9782797790281784,-0.4891398895140892
1729,1.729,-0.3020291596989262,-0.1510145798494631
1730,1.73,0.6808742774537546,0.3404371387268773
1731,1.731,0.9726216387614246,0.4863108193807123
1732,1.732,0.2756588305407405,0.13782941527037024
1733,1.733,-0.7020774916729253,-0.35103874583646266
1734,1.734,-0.9649080508515615,-0.48245402542578075
1735,1.735,-0.24381813596137805,-0.12190906798068903
1736,1.736,0.7264173176795589,0.36320865883977943
1737,1.737,0.9546552751934648,0.4773276375967324
1738,1.738,0.2064036545280078,0.1032018272640039
1739,1.739,-0.7534587456902111,-0.37672937284510555
1740,1.74,-0.941305696577341,-0.4706528482886705
1741,1.741,-0.16333147229731096,-0.08166573614865548
1742,1.742,0.782672473060737,0.3913362365303685
1743,1.743,0.9242349947004577,0.46211749735022883
1744,1.744,0.11455432719762965,0.05727716359881482
1745,1.745,-0.8134257530149718,-0.4067128765074859
1746,1.746,-0.9027619337222137,-0.45138096686110685
1747,1.747,-0.06008131161683674,-0.03004065580841837
1748,1.748,0.8449737171731281,0.42248685858656404
1749,1.749,0.8761613467073115,0.43808067335365575
1750,1.75,6.173086440593884e-14,3.086543220296942e-14
1751,1.751,-0.876451933673098,-0.438225966836549
1752,1.752,-0.8436809050532206,-0.4218404525266103
1753,1.753,0.06549926482507475,0.03274963241253737
1754,1.754,0.9068711020649786,0.4534355510324893
1755,1.755,0.8045622442094365,0.4022811221047182
1756,1.756,-0.13609736555345828,-0.06804868277672914
1757,1.757,-0.9351149261256885,-0.46755746306284424
1758,1.758,-0.7580669550670246,-0.3790334775335123
1759,1.759,0.21131933753166554,0.10565966876583277
1760,1.76,0.9599423369881412,0.4799711684940706
1761,1.761,0.7035078347146004,0.3517539173573002
1762,1.762,-0.2905071368459856,-0.1452535684229928
1763,1.763,-0.9799953490113861,-0.48999767450569304
1764,1.764,-0.6402856097926554,-0.3201428048963277
1765,1.765,0.37279344882603777,0.18639672441301888
1766,1.766,0.9938139037227706,0.4969069518613853
1767,1.767,0.5679310898099099,0.28396554490495496
1768,1.768,-0.45707805719204664,-0.22853902859602332
1769,1.769,-0.9998590735708268,-0.4999295367854134
1770,1.77,-0.4861523673317726,-0.2430761836658863
1771,1.771,0.5420086306809814,0.2710043153404907
1772,1.772,0.9965459346232427,0.49827296731162135
1773,1.773,0.3948862507169318,0.1974431253584659
1774,1.774,-0.625968117048988,-0.312984058524494
1775,1.775,-0.9822872507287422,-0.4911436253643711
1776,1.776,-0.29435259161289035,-0.14717629580644517
1777,1.777,0.7070712372296687,0.35353561861483435
1778,1.778,0.9555488147943965,0.47777440739719823
1779,1.779,0.1851095591510439,0.09255477957552195
1780,1.78,-0.7831728108260185,-0.39158640541300926
1781,1.781,-0.9149168400782951,-0.45745842003914755
1782,1.782,-0.06810723035941253,-0.034053615179706266
1783,1.783,0.851890775887012,0.425945387943506
1784,1.784,0.8591771633453806,0.4295885816726903
1785,1.785,-0.05526386179674146,-0.02763193089837073
1786,1.786,-0.910646741804073,-0.4553233709020365
1787,1.787,-0.787405196592492,-0.393702598296246
1788,1.788,0.1831333147668666,0.0915666573834333
1789,1.789,0.9567266794235101,0.47836333971175504
1790,1.79,0.6990645398256,0.3495322699128
1791,1.791,-0.31312535135306946,-0.15656267567653473
1792,1.792,-0.9873638499381947,-0.49368192496909735
1793,1.793,-0.5941109547730087,-0.29705547738650434
1794,1.794,0.4423525548972824,0.2211762774486412
1795,1.795,0.9998452485944868,0.4999226242972434
1796,1.796,0.4730970301266495,0.23654851506332475
1797,1.797,-0.5674345187126881,-0.28371725935634406
1798,1.798,-0.9916416438413872,-0.4958208219206936
1799,1.799,-0.33727140099781405,-0.16863570049890703
1800,1.8,0.6845471059287866,0.3422735529643933
1801,1.801,0.9605596965184442,0.4802798482592221
1802,1.802,0.18866490790396173,0.09433245395198087
1803,1.803,-0.7895076028412462,-0.3947538014206231
1804,1.804,-0.9049126421822792,-0.4524563210911396
1805,1.805,-0.03015471762088837,-0.015077358810444185
1806,1.806,0.8779000831586717,0.43895004157933587
1807,1.807,0.8237036444568907,0.41185182222844535
1808,1.808,-0.13450366104258504,-0.06725183052129252
1809,1.809,-0.9452436737375244,-0.4726218368687622
1810,1.81,-0.7168132580507514,-0.3584066290253757
1811,1.811,0.300687156485753,0.1503435782428765
1812,1.812,0.9872040399651939,0.49360201998259695
1813,1.813,0.5851796149900473,0.29258980749502367
1814,1.814,-0.46296933701515525,-0.23148466850757762
1815,1.815,-0.9998452485944882,-0.4999226242972441
1816,1.816,-0.43095717156801777,-0.21547858578400889
1817,1.817,0.6152476887639051,0.30762384438195256
1818,1.818,0.9799152389314677,0.48995761946573385
1819,1.819,0.25763740208870295,0.12881870104435147
1820,1.82,-0.750941506147002,-0.375470753073501
1821,1.821,-0.925153547253308,-0.462576773626654
1822,1.822,-0.07011304199691139,-0.035056520998455694
1823,1.823,0.863264493148703,0.4316322465743515
1824,1.824,0.8346048993185027,0.41730244965925134
1825,1.825,-0.12533323356425324,-0.06266661678212662
1826,1.826,-0.9455712943493061,-0.47278564717465305
1827,1.827,-0.7089171519819617,-0.35445857599098085
1828,1.828,0.3211340287315786,0.1605670143657893
1829,1.829,0.991770850457834,0.495885425228917
1830,1.83,0.5505973014703616,0.2752986507351808
1831,1.831,-0.508651973155001,-0.2543259865775005
1832,1.832,-0.9967918549253002,-0.4983959274626501
1833,1.833,-0.3641954871792231,-0.18209774358961156
1834,1.834,0.6785146332017313,0.33925731660086567
1835,1.835,0.9570770229065461,0.47853851145327303
1836,1.836,0.15638481821176278,0.07819240910588139
1837,1.837,-0.8210727025762168,-0.4105363512881084
1838,1.838,-0.8710739478674379,-0.43553697393371893
1839,1.839,0.06409478920515921,0.032047394602579604
1840,1.84,0.9269744901797261,0.46348724508986305
1841,1.841,0.7396818368243241,0.36984091841216205
1842,1.842,-0.28665698448032373,-0.14332849224016186
1843,1.843,-0.9878372919558653,-0.49391864597793267
1844,1.844,-0.5666064415257256,-0.2833032207628628
1845,1.845,0.49927430487953345,0.24963715243976672
1846,1.846,0.9969820632909017,0.49849103164545083
1847,1.847,0.35857129081480177,0.17928564540740088
1848,1.848,-0.6890773824777903,-0.34453869123889513
1849,1.849,-0.950182907864074,-0.475091453932037
1850,1.85,-0.12533323356423862,-0.06266661678211931
1851,1.851,0.8431407833756179,0.42157039168780897
1852,1.852,0.8463687125950545,0.42318435629752726
