index,t,value_1,value_2,value_3
410,0.41,0.9921147013144778,0.30901699437494695,0.9822872507286894
411,0.411,0.9943007903969988,0.33873792024529076,0.9716317329146748
412,0.412,0.9961336091431724,0.36812455268467714,0.9585217890173767
413,0.413,0.9976125063612252,0.3971478906347797,0.9429905358928653
414,0.414,0.9987369566060175,0.42577929156507155,0.9250772068344588
415,0.415,0.9995065603657315,0.4539904997395455,0.9048270524660201
416,0.416,0.9999210442038161,0.4817536741017139,0.8822912264349538
417,0.417,0.9999802608561371,0.5090414157503698,0.8575266561936526
418,0.418,0.9996841892833,0.535826794978995,0.8305958991958128
419,0.419,0.9990329346781247,0.5620833778521304,0.8015669848708786
420,0.42,0.9980267284282716,0.5877852522924727,0.7705132427757911
421,0.421,0.99666592803403,0.6129070536529759,0.7375131173581756
422,0.422,0.9949510169813002,0.6374239897486891,0.7026499697988506
423,0.423,0.9928826045698137,0.661311865323651,0.6660118674342529
424,0.424,0.9904614256966513,0.6845471059286877,0.6276913612907015
425,0.425,0.9876883405951379,0.7071067811865466,0.5877852522924738
426,0.426,0.9845643345292054,0.7289686274214104,0.5463943467342695
427,0.427,0.9810905174433341,0.7501110696304595,0.5036232016357608
428,0.428,0.9772681235681937,0.7705132427757891,0.4595798606214875
429,0.429,0.9730985109821267,0.7901550123756902,0.4143755809932866
430,0.43,0.9685831611286311,0.8090169943749471,0.3681245526846801
431,0.431,0.96372367829001,0.8270805742745614,0.3209436098072112
432,0.432,0.9585217890173761,0.8443279255020146,0.2729519355173266
433,0.433,0.9529793415172187,0.8607420270039431,0.22427076094938214
434,0.434,0.9470983049947447,0.876306680043863,0.17502305897527662
435,0.435,0.9408807689542257,0.8910065241883672,0.1253332335643044
436,0.436,0.934328942456612,0.9048270524660196,0.07532680552793244
437,0.437,0.9274451533346617,0.9177546256839811,0.02513009544333677
438,0.438,0.9202318473658705,0.9297764858882513,-0.025130095443335058
439,0.439,0.9126915874035028,0.9408807689542253,-0.07532680552793074
440,0.44,0.90482705246602,0.9510565162951534,-0.12533323356430268
441,0.441,0.8966410367852361,0.9602936856769428,-0.17502305897527493
442,0.442,0.8881364488135445,0.9685831611286309,-0.22427076094938048
443,0.443,0.8793163101905568,0.9759167619387472,-0.27295193551732494
444,0.444,0.8701837546695258,0.9822872507286888,-0.3209436098072096
445,0.445,0.8607420270039435,0.9876883405951378,-0.3681245526846785
446,0.446,0.8509944817946924,0.9921147013144779,-0.41437558099328503
447,0.447,0.8409445822981693,0.99556196460308,-0.4595798606214859
448,0.448,0.8305958991958124,0.9980267284282716,-0.5036232016357594
449,0.449,0.8199521093254528,0.9995065603657316,-0.546394346734268
450,0.45,0.8090169943749476,1.0,-0.5877852522924725
451,0.451,0.7977944395385709,0.9995065603657316,-0.6276913612907001
452,0.452,0.7862884321366195,0.9980267284282717,-0.6660118674342516
453,0.453,0.774503060198734,0.99556196460308,-0.7026499697988495
454,0.454,0.7624425110114477,0.9921147013144778,-0.7375131173581745
455,0.455,0.7501110696304601,0.9876883405951377,-0.77051324277579
456,0.456,0.737513117358174,0.9822872507286886,-0.8015669848708775
457,0.457,0.7246531301870464,0.9759167619387474,-0.8305958991958118
458,0.458,0.7115356772092859,0.9685831611286312,-0.8575266561936518
459,0.459,0.6981654189934728,0.9602936856769432,-0.882291226434953
460,0.46,0.6845471059286884,0.9510565162951538,-0.9048270524660195
461,0.461,0.6706855765367207,0.9408807689542257,-0.9250772068344582
462,0.462,0.6565857557529566,0.9297764858882511,-0.9429905358928647
463,0.463,0.6422526531765841,0.9177546256839809,-0.9585217890173762
464,0.464,0.6276913612907011,0.9048270524660194,-0.9716317329146743
465,0.465,0.6129070536529766,0.8910065241883677,-0.982287250728689
466,0.466,0.5979049830575185,0.8763066800438635,-0.9904614256966511
467,0.467,0.5826904796685767,0.8607420270039436,-0.9961336091431724
468,0.468,0.5672689491267566,0.8443279255020152,-0.9992894726405892
469,0.469,0.5516458706284313,0.827080574274563,-0.9999210442038161
470,0.47,0.5358267949789972,0.8090169943749478,-0.9980267284282718
471,0.471,0.5198173426207096,0.7901550123756909,-0.9936113105200087
472,0.472,0.5036232016357619,0.7705132427757898,-0.9866859442078685
473,0.473,0.4872501257253329,0.7501110696304603,-0.9772681235681938
474,0.474,0.47070393216533263,0.7289686274214124,-0.9653816388332742
475,0.475,0.4539904997395479,0.7071067811865486,-0.9510565162951539
476,0.476,0.4371157666509335,0.6845471059286898,-0.9343289424566122
477,0.477,0.4200857284118063,0.6613118653236533,-0.915241172620919
478,0.478,0.40290643571366375,0.6374239897486913,-0.8938414241512652
479,0.479,0.3855839922773971,0.6129070536529768,-0.870183754669527
480,0.48,0.368124552684678,0.5877852522924736,-0.8443279255020163
481,0.481,0.35053432019126013,0.5620833778521312,-0.816339250717185
482,0.482,0.3328195445229872,0.5358267949789974,-0.7862884321366198
483,0.483,0.3149865196553048,0.5090414157503723,-0.7542513807361045
484,0.484,0.297041581577036,0.48175367410171643,-0.7203090248879074
485,0.485,0.2789911060392298,0.4539904997395481,-0.6845471059286888
486,0.486,0.2608415062898969,0.42577929156507416,-0.6470559615694442
487,0.487,0.2425992307954085,0.3971478906347823,-0.6079302976946077
488,0.488,0.22427076094938167,0.3681245526846782,-0.5672689491267585
489,0.489,0.20586260876988122,0.33873792024529176,-0.5251746299612975
490,0.49,0.18738131458572568,0.309016994374948,-0.4817536741017167
491,0.491,0.16883344471273434,0.27899110603923,-0.43711576665093405
492,0.492,0.15022558912075692,0.2486898871648557,-0.3913736668372032
493,0.493,0.13156435909228353,0.21814324139654367,-0.34464292317451745
494,0.494,0.11285638487348212,0.18738131458572593,-0.29704158157703486
495,0.495,0.09410831331851414,0.15643446504023234,-0.24868988716485435
496,0.496,0.07532680552793372,0.12533323356430415,-0.19970998051440964
497,0.497,0.05651853448202493,0.0941083133185144,-0.15022558912075928
498,0.498,0.03769018266993433,0.06279051952931362,-0.10036171485121671
499,0.499,0.018848439715409147,0.03141075907812873,-0.05024431817977096
500,0.5,3.6739403974420594e-16,6.123233995736766e-16,-9.797174393178826e-16
501,0.501,-0.01884843971540841,-0.0314107590781275,0.050244318179769
502,0.502,-0.037690182669933604,-0.0627905195293124,0.10036171485121476
503,0.503,-0.056518534482024194,-0.09410831331851317,0.15022558912075734
504,0.504,-0.07532680552793299,-0.12533323356430293,0.19970998051440772
505,0.505,-0.09410831331851342,-0.15643446504023115,0.24868988716485246
506,0.506,-0.11285638487348139,-0.1873813145857247,0.29704158157703303
507,0.507,-0.1315643590922828,-0.21814324139654245,0.3446429231745156
508,0.508,-0.1502255891207562,-0.24868988716485452,0.3913736668372014
509,0.509,-0.16883344471273362,-0.27899110603922883,0.43711576665093227
510,0.51,-0.18738131458572496,-0.3090169943749485,0.48175367410171505
511,0.511,-0.2058626087698805,-0.33873792024529065,0.5251746299612958
512,0.512,-0.22427076094938095,-0.3681245526846787,0.567268949126757
513,0.513,-0.2425992307954078,-0.39714789063477957,0.6079302976946062
514,0.514,-0.26084150628989616,-0.42577929156507305,0.6470559615694427
515,0.515,-0.27899110603922905,-0.4539904997395454,0.6845471059286874
516,0.516,-0.2970415815770353,-0.4817536741017153,0.720309024887906
517,0.517,-0.31498651965530405,-0.5090414157503697,0.7542513807361032
518,0.518,-0.3328195445229865,-0.5358267949789963,0.7862884321366186
519,0.519,-0.3505343201912594,-0.5620833778521317,0.8163392507171839
520,0.52,-0.36812455268467725,-0.5877852522924726,0.8443279255020153
521,0.521,-0.3855839922773964,-0.6129070536529773,0.8701837546695261
522,0.522,-0.4029064357136631,-0.637423989748689,0.8938414241512643
523,0.523,-0.42008572841180564,-0.6613118653236523,0.9152411726209182
524,0.524,-0.4371157666509328,-0.6845471059286876,0.9343289424566116
525,0.525,-0.45399049973954725,-0.7071067811865477,0.9510565162951533
526,0.526,-0.47070393216533196,-0.7289686274214128,0.9653816388332738
527,0.527,-0.4872501257253323,-0.7501110696304595,0.9772681235681934
528,0.528,-0.5036232016357612,-0.7705132427757901,0.9866859442078681
529,0.529,-0.5198173426207089,-0.7901550123756901,0.9936113105200085
530,0.53,-0.5358267949789965,-0.8090169943749481,0.9980267284282717
531,0.531,-0.5516458706284307,-0.8270805742745614,0.9999210442038161
532,0.532,-0.567268949126756,-0.8443279255020155,0.9992894726405892
533,0.533,-0.582690479668576,-0.860742027003943,0.9961336091431726
534,0.534,-0.5979049830575194,-0.8763066800438638,0.9904614256966513
535,0.535,-0.612907053652976,-0.8910065241883688,0.9822872507286887
536,0.536,-0.6276913612907005,-0.9048270524660196,0.9716317329146739
537,0.537,-0.6422526531765849,-0.9177546256839818,0.9585217890173757
538,0.538,-0.6565857557529561,-0.9297764858882513,0.9429905358928642
539,0.539,-0.6706855765367201,-0.9408807689542259,0.9250772068344575
540,0.54,-0.6845471059286892,-0.9510565162951534,0.9048270524660188
541,0.541,-0.6981654189934723,-0.9602936856769433,0.8822912264349523
542,0.542,-0.7115356772092855,-0.9685831611286309,0.8575266561936528
543,0.543,-0.7246531301870471,-0.9759167619387475,0.8305958991958129
544,0.544,-0.7375131173581736,-0.982287250728689,0.8015669848708766
545,0.545,-0.7501110696304596,-0.9876883405951378,0.770513242775789
546,0.546,-0.7624425110114483,-0.9921147013144781,0.7375131173581734
547,0.547,-0.7745030601987336,-0.99556196460308,0.7026499697988483
548,0.548,-0.786288432136619,-0.9980267284282717,0.6660118674342503
549,0.549,-0.7977944395385714,-0.9995065603657315,0.6276913612906989
550,0.55,-0.8090169943749472,-1.0,0.5877852522924711
551,0.551,-0.8199521093254525,-0.9995065603657316,0.5463943467342667
552,0.552,-0.8305958991958131,-0.9980267284282716,0.503623201635761
553,0.553,-0.8409445822981689,-0.9955619646030798,0.4595798606214877
554,0.554,-0.850994481794692,-0.9921147013144778,0.4143755809932836
555,0.555,-0.8607420270039441,-0.9876883405951374,0.368124552684677
556,0.556,-0.8701837546695255,-0.9822872507286887,0.3209436098072081
557,0.557,-0.8793163101905563,-0.975916761938747,0.2729519355173234
558,0.558,-0.8881364488135449,-0.9685831611286312,0.22427076094937892
559,0.559,-0.8966410367852358,-0.9602936856769427,0.17502305897527334
560,0.56,-0.9048270524660197,-0.9510565162951538,0.1253332335643011
561,0.561,-0.9126915874035032,-0.9408807689542251,0.07532680552793268
562,0.562,-0.9202318473658709,-0.9297764858882505,0.025130095443337018
563,0.563,-0.9274451533346608,-0.9177546256839824,-0.025130095443334815
564,0.564,-0.9343289424566117,-0.9048270524660201,-0.07532680552793049
565,0.565,-0.9408807689542248,-0.8910065241883693,-0.12533323356429893
566,0.566,-0.9470983049947438,-0.8763066800438645,-0.17502305897527118
567,0.567,-0.9529793415172185,-0.8607420270039455,-0.22427076094937679
568,0.568,-0.9585217890173753,-0.8443279255020162,-0.2729519355173213
569,0.569,-0.9637236782900094,-0.8270805742745622,-0.320943609807206
570,0.57,-0.968583161128631,-0.8090169943749489,-0.3681245526846749
571,0.571,-0.9730985109821261,-0.7901550123756909,-0.4143755809932816
572,0.572,-0.9772681235681931,-0.770513242775791,-0.4595798606214857
573,0.573,-0.981090517443334,-0.7501110696304604,-0.5036232016357591
574,0.574,-0.984564334529205,-0.7289686274214137,-0.5463943467342648
575,0.575,-0.9876883405951375,-0.7071067811865487,-0.5877852522924694
576,0.576,-0.9904614256966511,-0.6845471059286913,-0.6276913612906971
577,0.577,-0.9928826045698135,-0.6613118653236534,-0.6660118674342488
578,0.578,-0.9949510169813001,-0.63742398974869,-0.7026499697988468
579,0.579,-0.9966659280340299,-0.6129070536529784,-0.7375131173581719
580,0.58,-0.9980267284282714,-0.5877852522924737,-0.7705132427757876
581,0.581,-0.9990329346781247,-0.5620833778521328,-0.8015669848708753
582,0.582,-0.9996841892832999,-0.5358267949789975,-0.8305958991958117
583,0.583,-0.9999802608561371,-0.5090414157503739,-0.8575266561936516
584,0.584,-0.9999210442038161,-0.48175367410171654,-0.8822912264349512
585,0.585,-0.9995065603657316,-0.4539904997395498,-0.9048270524660178
586,0.586,-0.9987369566060176,-0.42577929156507427,-0.9250772068344567
587,0.587,-0.9976125063612253,-0.3971478906347808,-0.9429905358928634
588,0.588,-0.9961336091431725,-0.36812455268468,-0.9585217890173752
589,0.589,-0.994300790396999,-0.33873792024529187,-0.9716317329146734
590,0.59,-0.992114701314478,-0.3090169943749498,-0.9822872507286883
591,0.591,-0.989576118602651,-0.2789911060392301,-0.9904614256966511
592,0.592,-0.9866859442078684,-0.24868988716485754,-0.9961336091431724
593,0.593,-0.9834452049953298,-0.21814324139654379,-0.9992894726405891
594,0.594,-0.979855052384247,-0.1873813145857278,-0.9999210442038161
595,0.595,-0.9759167619387478,-0.15643446504023248,-0.9980267284282718
596,0.596,-0.9716317329146742,-0.12533323356430426,-0.9936113105200087
597,0.597,-0.9670014877624352,-0.09410831331851628,-0.9866859442078685
598,0.598,-0.9620276715860864,-0.06279051952931375,-0.9772681235681939
599,0.599,-0.9567120515588308,-0.03141075907813062,-0.9653816388332743
600,0.6,-0.9510565162951538,-7.347880794884119e-16,-0.951056516295154
601,0.601,-0.9450630751798054,0.03141075907812561,-0.9343289424566124
602,0.602,-0.9387338576538744,0.06279051952931229,-0.9152411726209191
603,0.603,-0.9320711124582112,0.09410831331851129,-0.8938414241512653
604,0.604,-0.9250772068344586,0.12533323356430282,-0.8701837546695271
605,0.605,-0.9177546256839815,0.156434465040231,-0.8443279255020165
606,0.606,-0.9101059706849959,0.18738131458572285,-0.8163392507171852
607,0.607,-0.9021339593682035,0.21814324139654234,-0.78628843213662
608,0.608,-0.8938414241512642,0.24868988716485269,-0.7542513807361048
609,0.609,-0.8852313113324554,0.2789911060392287,-0.7203090248879075
610,0.61,-0.8763066800438644,0.309016994374945,-0.684547105928689
611,0.611,-0.8670707011644905,0.33873792024529054,-0.6470559615694443
612,0.612,-0.8575266561936524,0.36812455268467525,-0.6079302976946079
613,0.613,-0.847677936085084,0.39714789063477945,-0.5672689491267587
614,0.614,-0.8375280400421422,0.42577929156507294,-0.5251746299612977
615,0.615,-0.8270805742745619,0.4539904997395453,-0.48175367410171693
616,0.616,-0.8163392507171848,0.4817536741017152,-0.43711576665093427
617,0.617,-0.8053078857111224,0.5090414157503695,-0.3913736668372034
618,0.618,-0.7939903986478355,0.5358267949789963,-0.34464292317451767
619,0.619,-0.782390810576589,0.5620833778521287,-0.29704158157703514
620,0.62,-0.7705132427757898,0.5877852522924725,-0.2486898871648546
621,0.621,-0.758361915288722,0.6129070536529772,-0.19970998051440988
622,0.622,-0.745941145424183,0.6374239897486889,-0.15022558912075953
623,0.623,-0.7332553462225606,0.6613118653236523,-0.10036171485121695
624,0.624,-0.720309024887907,0.6845471059286876,-0.0502443181797712
625,0.625,-0.7071067811865485,0.7071067811865476,-1.2246467991473533e-15
626,0.626,-0.6936533058128055,0.7289686274214102,0.05024431817976876
627,0.627,-0.6799533787224193,0.7501110696304594,0.10036171485121452
628,0.628,-0.6660118674342512,0.7705132427757878,0.1502255891207571
629,0.629,-0.6518337253008794,0.79015501237569,0.19970998051440747
630,0.63,-0.6374239897486897,0.809016994374948,0.2486898871648522
631,0.631,-0.6227877804881121,0.8270805742745613,0.29704158157703275
632,0.632,-0.6079302976946059,0.8443279255020154,0.34464292317451534
633,0.633,-0.5928568201610593,0.860742027003943,0.39137366683720115
634,0.634,-0.5775727034222672,0.8763066800438637,0.43711576665093205
635,0.635,-0.5620833778521311,0.8910065241883671,0.4817536741017148
636,0.636,-0.5463943467342691,0.9048270524660195,0.5251746299612956
637,0.637,-0.5305111843067336,0.9177546256839804,0.5672689491267539
638,0.638,-0.514439533781507,0.9297764858882512,0.6079302976946059
639,0.639,-0.49818510533949084,0.9408807689542259,0.6470559615694425
640,0.64,-0.48175367410171477,0.9510565162951533,0.6845471059286898
641,0.641,-0.46515107807745887,0.9602936856769433,0.7203090248879058
642,0.642,-0.44838321609003223,0.9685831611286309,0.7542513807361054
643,0.643,-0.4314560456809584,0.9759167619387475,0.7862884321366185
644,0.644,-0.41437558099328464,0.9822872507286884,0.8163392507171817
645,0.645,-0.39714789063478056,0.9876883405951378,0.8443279255020152
646,0.646,-0.3797790955218005,0.9921147013144777,0.8701837546695242
647,0.647,-0.3622753667045462,0.99556196460308,0.8938414241512642
648,0.648,-0.34464292317451695,0.9980267284282717,0.9152411726209168
649,0.649,-0.3268880296549418,0.9995065603657315,0.9343289424566127
650,0.65,-0.3090169943749479,1.0,0.9510565162951532
651,0.651,-0.2910361668282717,0.9995065603657316,0.9653816388332745
652,0.652,-0.27295193551732455,0.9980267284282716,0.9772681235681934
653,0.653,-0.2547707256833826,0.9955619646030801,0.9866859442078675
654,0.654,-0.23649899702372454,0.9921147013144778,0.9936113105200085
655,0.655,-0.21814324139654181,0.987688340595138,0.9980267284282713
656,0.656,-0.19970998051440741,0.9822872507286887,0.9999210442038161
657,0.657,-0.18120576362713717,0.9759167619387471,0.9992894726405893
658,0.658,-0.1626371651948828,0.9685831611286312,0.9961336091431723
659,0.659,-0.14401078255225253,0.9602936856769427,0.9904614256966514
660,0.66,-0.125333233564304,0.9510565162951539,0.9822872507286882
661,0.661,-0.10661115427525909,0.9408807689542252,0.971631732914674
662,0.662,-0.08785119655074351,0.9297764858882518,0.9585217890173748
663,0.663,-0.06906002571440555,0.9177546256839809,0.9429905358928642
664,0.664,-0.050244318179768696,0.9048270524660187,0.9250772068344589
665,0.665,-0.031410759078128604,0.8910065241883678,0.9048270524660189
666,0.666,-0.012566039883352316,0.8763066800438628,0.8822912264349541
667,0.667,0.006283143965559847,0.8607420270039438,0.857526656193651
668,0.668,0.025130095443337202,0.8443279255020144,0.830595899195813
669,0.669,0.04396811831786523,0.8270805742745622,0.8015669848708746
670,0.67,0.0627905195293143,0.8090169943749469,0.7705132427757891
671,0.671,0.0815906115681573,0.790155012375691,0.7375131173581712
672,0.672,0.10036171485121524,0.7705132427757888,0.7026499697988485
673,0.673,0.11909716009487069,0.750111069630458,0.6660118674342532
674,0.674,0.13779029068463786,0.7289686274214113,0.627691361290699
675,0.675,0.15643446504023126,0.7071067811865462,0.5877852522924742
676,0.676,0.17502305897527703,0.6845471059286887,0.5463943467342669
677,0.677,0.1935494680508601,0.6613118653236507,0.5036232016357612
678,0.678,0.21200710992205504,0.6374239897486901,0.45957986062148476
679,0.679,0.2303894266765916,0.6129070536529756,0.4143755809932838
680,0.68,0.24868988716485466,0.5877852522924738,0.3681245526846739
681,0.681,0.266901989320376,0.5620833778521299,0.3209436098072083
682,0.682,0.28501926246997716,0.5358267949789947,0.27295193551732705
683,0.683,0.3030352696327739,0.509041415750371,0.22427076094937917
684,0.684,0.32094360980720993,0.4817536741017135,0.1750230589752771
685,0.685,0.3387379202452924,0.45399049973954675,0.12533323356430134
686,0.686,0.35641187871325064,0.42577929156507116,0.07532680552793293
687,0.687,0.37395920573780095,0.3971478906347809,0.02513009544333371
688,0.688,0.3913736668372002,0.3681245526846801,-0.025130095443331016
689,0.689,0.4086490747363474,0.33873792024529537,-0.07532680552793024
690,0.69,0.42577929156507155,0.3090169943749499,-0.12533323356429868
691,0.691,0.442758231038901,0.2789911060392302,-0.17502305897527443
692,0.692,0.45957986062148626,0.24868988716485768,-0.22427076094937654
693,0.693,0.47623820366793806,0.2181432413965439,-0.2729519355173245
694,0.694,0.49272734154829106,0.1873813145857279,-0.32094360980720577
695,0.695,0.5090414157503698,0.1564344650402326,-0.3681245526846714
696,0.696,0.5251746299612947,0.12533323356430792,-0.41437558099328137
697,0.697,0.5411212521268753,0.0941083133185164,-0.4595798606214824
698,0.698,0.5568756164881866,0.06279051952931743,-0.5036232016357589
699,0.699,0.57243212559459,0.03141075907813075,-0.5463943467342646
700,0.7,0.5877852522924727,8.572527594031472e-16,-0.587785252292472
701,0.701,0.6029295416890234,-0.03141075907812548,-0.627691361290697
702,0.702,0.6178596130903335,-0.06279051952931217,-0.6660118674342512
703,0.703,0.6325701619131241,-0.09410831331851116,-0.7026499697988466
704,0.704,0.6470559615694431,-0.12533323356430268,-0.7375131173581693
705,0.705,0.661311865323651,-0.15643446504022737,-0.7705132427757875
706,0.706,0.6753328081210241,-0.18738131458572274,-0.801566984870873
707,0.707,0.6891138083873473,-0.21814324139654223,-0.8305958991958116
708,0.708,0.7026499697988484,-0.24868988716485257,-0.8575266561936497
709,0.709,0.7159364830218309,-0.2789911060392286,-0.8822912264349527
710,0.71,0.7289686274214104,-0.3090169943749449,-0.9048270524660177
711,0.711,0.7417417727387385,-0.33873792024529037,-0.9250772068344579
712,0.712,0.7542513807361035,-0.36812455268467514,-0.9429905358928633
713,0.713,0.7664930068093488,-0.39714789063477934,-0.9585217890173741
714,0.714,0.7784623015670228,-0.4257792915650696,-0.9716317329146733
715,0.715,0.7901550123756902,-0.4539904997395452,-0.9822872507286876
716,0.716,0.8015669848708756,-0.4817536741017151,-0.990461425696651
717,0.717,0.8126941644330934,-0.5090414157503694,-0.9961336091431721
718,0.718,0.8235325976284272,-0.5358267949789962,-0.9992894726405892
719,0.719,0.8340784336131704,-0.5620833778521286,-0.9999210442038162
720,0.72,0.8443279255020146,-0.5877852522924725,-0.9980267284282716
721,0.721,0.854277431699295,-0.6129070536529743,-0.9936113105200087
722,0.722,0.8639234171928346,-0.6374239897486887,-0.9866859442078679
723,0.723,0.8732624548099197,-0.6613118653236495,-0.9772681235681939
724,0.724,0.8822912264349532,-0.6845471059286875,-0.9653816388332753
725,0.725,0.8910065241883672,-0.7071067811865476,-0.951056516295154
726,0.726,0.8994052515663706,-0.7289686274214102,-0.9343289424566137
727,0.727,0.9074844245411169,-0.7501110696304593,-0.9152411726209178
728,0.728,0.915241172620917,-0.7705132427757877,-0.8938414241512654
729,0.729,0.9226727398701146,-0.79015501237569,-0.8701837546695256
730,0.73,0.9297764858882513,-0.8090169943749459,-0.8443279255020166
731,0.731,0.9365498867481918,-0.8270805742745613,-0.8163392507171833
732,0.732,0.9429905358928642,-0.8443279255020134,-0.7862884321366201
733,0.733,0.9490961449902945,-0.8607420270039429,-0.7542513807361072
734,0.734,0.9548645447466426,-0.8763066800438637,-0.7203090248879077
735,0.735,0.9602936856769428,-0.891006524188367,-0.6845471059286918
736,0.736,0.9653816388332739,-0.9048270524660195,-0.6470559615694446
737,0.737,0.9701265964901056,-0.9177546256839803,-0.6079302976946082
738,0.738,0.974526872786577,-0.9297764858882512,-0.5672689491267561
739,0.739,0.9785809043254721,-0.9408807689542247,-0.5251746299612979
740,0.74,0.9822872507286885,-0.9510565162951533,-0.48175367410171405
741,0.741,0.9856445951489979,-0.9602936856769423,-0.4371157666509345
742,0.742,0.988651744737914,-0.9685831611286309,-0.39137366683720687
743,0.743,0.9913076310695064,-0.9759167619387474,-0.3446429231745179
744,0.744,0.9936113105200083,-0.9822872507286884,-0.29704158157703875
745,0.745,0.99556196460308,-0.9876883405951378,-0.24868988716485482
746,0.746,0.9971589002606138,-0.9921147013144775,-0.1997099805144101
747,0.747,0.998401550108975,-0.99556196460308,-0.15022558912075626
748,0.748,0.9992894726405892,-0.9980267284282714,-0.1003617148512172
749,0.749,0.999822352380809,-0.9995065603657315,-0.0502443181797679
750,0.75,1.0,-1.0,-1.4695761589768238e-15
751,0.751,0.999822352380809,-0.9995065603657316,0.05024431817976496
752,0.752,0.9992894726405893,-0.9980267284282716,0.10036171485121427
753,0.753,0.998401550108975,-0.9955619646030801,0.15022558912075334
754,0.754,0.9971589002606139,-0.9921147013144778,0.19970998051440725
755,0.755,0.9955619646030801,-0.987688340595138,0.248689887164852
756,0.756,0.9936113105200085,-0.9822872507286887,0.2970415815770359
757,0.757,0.9913076310695066,-0.9759167619387479,0.3446429231745151
758,0.758,0.9886517447379142,-0.9685831611286313,0.3913736668372042
759,0.759,0.9856445951489982,-0.9602936856769427,0.4371157666509318
760,0.76,0.9822872507286886,-0.9510565162951539,0.4817536741017115
761,0.761,0.9785809043254723,-0.9408807689542252,0.5251746299612954
762,0.762,0.9745268727865772,-0.9297764858882519,0.5672689491267536
763,0.763,0.9701265964901058,-0.917754625683981,0.6079302976946058
764,0.764,0.9653816388332741,-0.9048270524660202,0.6470559615694423
765,0.765,0.9602936856769432,-0.8910065241883679,0.6845471059286896
766,0.766,0.954864544746643,-0.8763066800438646,0.7203090248879056
767,0.767,0.9490961449902949,-0.8607420270039439,0.7542513807361052
768,0.768,0.9429905358928646,-0.8443279255020144,0.7862884321366184
769,0.769,0.9365498867481923,-0.8270805742745623,0.8163392507171816
770,0.77,0.9297764858882518,-0.8090169943749469,0.8443279255020151
771,0.771,0.922672739870115,-0.7901550123756911,0.870183754669524
772,0.772,0.9152411726209174,-0.7705132427757889,0.8938414241512641
773,0.773,0.9074844245411173,-0.7501110696304605,0.9152411726209166
774,0.774,0.8994052515663712,-0.7289686274214114,0.9343289424566126
775,0.775,0.8910065241883677,-0.7071067811865488,0.9510565162951531
776,0.776,0.8822912264349537,-0.6845471059286888,0.9653816388332745
777,0.777,0.8732624548099203,-0.6613118653236508,0.9772681235681934
778,0.778,0.8639234171928352,-0.6374239897486902,0.9866859442078675
779,0.779,0.8542774316992956,-0.6129070536529757,0.9936113105200084
780,0.78,0.8443279255020152,-0.5877852522924739,0.9980267284282713
781,0.781,0.834078433613171,-0.56208337785213,0.9999210442038161
782,0.782,0.8235325976284279,-0.5358267949789978,0.9992894726405893
783,0.783,0.8126941644330941,-0.5090414157503711,0.9961336091431723
784,0.784,0.8015669848708763,-0.4817536741017167,0.9904614256966514
785,0.785,0.7901550123756909,-0.45399049973954686,0.9822872507286882
786,0.786,0.7784623015670236,-0.42577929156507127,0.971631732914674
787,0.787,0.7664930068093495,-0.397147890634781,0.9585217890173748
788,0.788,0.7542513807361043,-0.36812455268467686,0.9429905358928643
789,0.789,0.7417417727387393,-0.33873792024529215,0.925077206834459
790,0.79,0.7289686274214111,-0.3090169943749467,0.904827052466019
791,0.791,0.7159364830218317,-0.27899110603923033,0.8822912264349542
792,0.792,0.7026499697988493,-0.24868988716485435,0.8575266561936512
793,0.793,0.689113808387348,-0.218143241396544,0.8305958991958132
794,0.794,0.6753328081210249,-0.18738131458572455,0.8015669848708747
795,0.795,0.6613118653236519,-0.1564344650402292,0.7705132427757894
796,0.796,0.6470559615694439,-0.1253332335643045,0.7375131173581713
797,0.797,0.632570161913125,-0.09410831331851299,0.7026499697988486
798,0.798,0.6178596130903343,-0.062790519529314,0.6660118674342534
799,0.799,0.6029295416890242,-0.03141075907812732,0.6276913612906992
800,0.8,0.5877852522924736,-9.797174393178826e-16,0.5877852522924744
801,0.801,0.5724321255945909,0.03141075907812891,0.546394346734267
802,0.802,0.5568756164881875,0.06279051952931558,0.5036232016357615
803,0.803,0.5411212521268763,0.09410831331851457,0.459579860621485
804,0.804,0.5251746299612956,0.1253332335643061,0.41437558099328403
805,0.805,0.5090414157503708,0.15643446504023079,0.36812455268467414
806,0.806,0.492727341548292,0.1873813145857261,0.32094360980720854
807,0.807,0.47623820366793906,0.21814324139654212,0.2729519355173273
808,0.808,0.45957986062148726,0.2486898871648559,0.2242707609493794
809,0.809,0.44275823103890194,0.2789911060392285,0.17502305897527734
810,0.81,0.42577929156507255,0.3090169943749482,0.1253332335643016
811,0.811,0.40864907473634837,0.33873792024529364,0.07532680552793318
812,0.812,0.3913736668372012,0.36812455268467836,0.025130095443333954
813,0.813,0.37395920573780195,0.39714789063477923,-0.025130095443330773
814,0.814,0.35641187871325164,0.4257792915650695,-0.07532680552793
815,0.815,0.3387379202452934,0.4539904997395451,-0.12533323356429843
816,0.816,0.320943609807211,0.4817536741017119,-0.1750230589752742
817,0.817,0.30303526963277494,0.5090414157503693,-0.2242707609493763
818,0.818,0.2850192624699782,0.5358267949789931,-0.2729519355173242
819,0.819,0.26690198932037706,0.5620833778521285,-0.32094360980720554
